x,y,z,type,volume,cycle entry,custom:GFP,custom:sample
649.3729750022442,641.2999159396396,0.0,B_cell
39.87627620765363,-239.95560307187566,0.0,B_cell
-559.366037982225,-227.02042748365716,0.0,B_cell
-308.0493915825383,672.5893039312501,0.0,B_cell
469.6228709469442,611.2105507993894,0.0,B_cell
323.70714349838,-682.5766540712012,0.0,B_cell
-551.5952697684668,645.1480849744147,0.0,B_cell
619.5330161346924,5.3504827349813695,0.0,B_cell
303.5548555059536,-360.4266675371947,0.0,B_cell
-462.1028147978879,187.36221854061432,0.0,B_cell
354.55517379275443,89.51530633064294,0.0,CD4_Tcell
260.4023471611265,220.71736948200862,0.0,CD4_Tcell
258.92157902898043,203.4521876096661,0.0,CD4_Tcell
477.33749010454494,-272.85046233196795,0.0,CD4_Tcell
428.73199435244965,-124.98649321397556,0.0,CD4_Tcell
676.607878822502,-632.5524153071467,0.0,CD4_Tcell
321.0929479070603,364.1886542997282,0.0,CD4_Tcell
713.5082550538232,404.8758273416523,0.0,CD4_Tcell
-340.792126074218,69.45834115448326,0.0,CD4_Tcell
80.00065289600184,176.845369743167,0.0,CD4_Tcell
-75.97750773273708,35.44376525124244,0.0,CD4_Tcell
-222.26016273432845,283.70094098636275,0.0,CD4_Tcell
184.3138471080788,-650.4332781091998,0.0,CD4_Tcell
175.44360202724204,-667.0742914037946,0.0,CD4_Tcell
-26.98680333956304,-778.4119936995535,0.0,CD4_Tcell
316.3033028376492,-400.6006643216818,0.0,CD4_Tcell
278.2355485550597,-413.6533611902294,0.0,CD4_Tcell
-764.9525426218671,414.6209530649386,0.0,CD4_Tcell
-552.1162807779256,608.7909182166146,0.0,CD4_Tcell
-316.42474149398925,-570.0350115480979,0.0,CD4_Tcell
250.80999910226797,695.166447674466,0.0,CD4_Tcell
19.155968693636737,549.227215969836,0.0,CD4_Tcell
-254.10581811949623,695.1795055945025,0.0,CD4_Tcell
-267.7435098056819,638.6465465882103,0.0,CD4_Tcell
-154.38901176028924,497.2788926883808,0.0,CD4_Tcell
-193.77039279855705,653.5090711738252,0.0,CD4_Tcell
-203.10027666468068,668.4499432796598,0.0,CD4_Tcell
-321.0981710750749,91.02349609486589,0.0,CD4_Tcell
-357.1288898319609,166.30501668965405,0.0,CD4_Tcell
-314.25320939190897,686.1434249292016,0.0,CD4_Tcell
-157.7879883458063,326.4982739061951,0.0,CD4_Tcell
236.45412181407164,-661.7290318368413,0.0,CD4_Tcell
-614.4391215284295,462.00161591760445,0.0,CD4_Tcell
-676.1169010291273,580.9174821065691,0.0,CD4_Tcell
-501.0467555149309,429.653230611029,0.0,CD4_Tcell
-276.31995168569586,4.71586782120437,0.0,CD4_Tcell
791.4705666321177,125.56691775958745,0.0,CD4_Tcell
594.3011972480435,298.2631334111369,0.0,CD4_Tcell
558.5316368918886,-72.24751287429308,0.0,CD4_Tcell
115.2296153626429,-66.43935004203013,0.0,CD4_Tcell
39.683018991112476,252.32928809852194,0.0,CD4_Tcell
16.042960556920207,240.29119161681535,0.0,CD4_Tcell
193.68029315030492,218.02874374648036,0.0,CD4_Tcell
270.4190776211733,-66.49223461819167,0.0,CD4_Tcell
251.73319404885297,46.576947874415396,0.0,CD4_Tcell
350.0214639560602,62.921546384180374,0.0,CD4_Tcell
330.89552847850746,97.76660600174648,0.0,CD4_Tcell
-453.0654283405832,216.59237254245863,0.0,CD4_Tcell
-371.58792468844615,348.9905411691735,0.0,CD4_Tcell
-740.8332585223332,145.6029902636883,0.0,CD4_Tcell
-772.6854428675192,-433.0345790044834,0.0,CD4_Tcell
718.2130236429964,237.38058124066572,0.0,Treg
491.9466910414508,631.2178958794101,0.0,Treg
599.1156523655238,665.0705535741976,0.0,Treg
621.2945295476247,554.8042536174518,0.0,Treg
-80.19260432053932,-479.2974839020463,0.0,Treg
343.77324921856507,654.2938521680227,0.0,Treg
-766.2661693775452,767.6287633333603,0.0,Treg
-275.301433922844,-61.306934571646025,0.0,Treg
-225.90071084052204,-154.5561531367439,0.0,Treg
777.2269874562357,308.11272249471574,0.0,Treg
780.9589410026852,-344.73365923725424,0.0,Treg
791.4065828239384,68.4776913597376,0.0,Treg
797.068496951792,-71.93804016942647,0.0,Treg
282.41930613477393,200.48673396936283,0.0,Treg
-761.6580293966425,13.47250899772314,0.0,Treg
-740.138577176388,-573.9328006790118,0.0,Treg
-230.56499987758207,641.3286433637201,0.0,CD8_Tcell
-28.348744399376415,691.690429360733,0.0,CD8_Tcell
250.29290546881998,-85.65734385582721,0.0,CD8_Tcell
283.4221543935821,-218.14234765079857,0.0,CD8_Tcell
576.5358970383004,335.07993895422385,0.0,CD8_Tcell
468.6931470403408,504.8107009654699,0.0,CD8_Tcell
-316.8190906790935,-72.18614065012116,0.0,CD8_Tcell
-357.66426455346,-372.42754894678376,0.0,CD8_Tcell
63.66911230627363,134.66045327304926,0.0,CD8_Tcell
-78.15426300283195,589.7263549632338,0.0,CD8_Tcell
-60.90475063453334,322.78851882380775,0.0,CD8_Tcell
-193.15275318082774,-740.7033322179693,0.0,CD8_Tcell
-118.3387061233484,-85.13372126238778,0.0,CD8_Tcell
-160.56540793758313,647.497204788992,0.0,CD8_Tcell
129.5162856746456,-588.2429752470803,0.0,CD8_Tcell
-88.18796875892633,-625.7962474802295,0.0,CD8_Tcell
-55.62282197974389,-653.4633684536974,0.0,CD8_Tcell
446.55866678636426,-672.9856118043731,0.0,CD8_Tcell
214.08851637544797,-545.279153846795,0.0,CD8_Tcell
-757.0316083276884,164.34632868416975,0.0,CD8_Tcell
-681.3283169157193,31.496356024189822,0.0,CD8_Tcell
-546.7782030669789,431.80648162505815,0.0,CD8_Tcell
-788.4097901755474,-180.01648562403273,0.0,CD8_Tcell
-369.88908929168946,799.9889007679689,0.0,CD8_Tcell
-408.9962540091895,619.9384645518277,0.0,CD8_Tcell
-384.4042732043319,151.90735405734063,0.0,CD8_Tcell
-308.2635414711379,-325.90805592054255,0.0,CD8_Tcell
270.61886379773296,757.0505423117414,0.0,CD8_Tcell
234.53069019268582,580.2580571447226,0.0,CD8_Tcell
361.7291950608417,523.0930948086606,0.0,CD8_Tcell
46.944528323444615,789.349307522178,0.0,CD8_Tcell
665.9839550807551,393.71261150239536,0.0,CD8_Tcell
-303.47389640172696,480.48379593735456,0.0,CD8_Tcell
-183.534289281896,626.921840187381,0.0,CD8_Tcell
-344.8583623736034,-32.1727562820837,0.0,CD8_Tcell
205.4663717753058,-737.5465800491437,0.0,CD8_Tcell
193.45177954966493,-420.2404289526598,0.0,CD8_Tcell
218.75019382850064,-441.51896254825306,0.0,CD8_Tcell
638.6824558683109,-799.9889007679689,0.0,CD8_Tcell
-778.759987268528,483.1149668247218,0.0,CD8_Tcell
-674.3867266242828,683.3411952893554,0.0,CD8_Tcell
-514.7484310092956,698.8618390448131,0.0,CD8_Tcell
-414.3643649362202,704.6190759889333,0.0,CD8_Tcell
-434.2097918077874,747.2061763961773,0.0,CD8_Tcell
-523.8850576588782,667.0096546996268,0.0,CD8_Tcell
-423.6838024663146,655.5630819955765,0.0,CD8_Tcell
-398.5956207000678,514.86791097763,0.0,CD8_Tcell
-4.998571789996049,156.5833952224334,0.0,CD8_Tcell
-11.29248924761896,202.82149007190014,0.0,CD8_Tcell
-19.54770629473353,189.1054508654952,0.0,CD8_Tcell
-47.78415258179564,251.99892272159707,0.0,CD8_Tcell
-90.14926834841799,-16.11412622111959,0.0,CD8_Tcell
556.8536941671903,-203.27264120914992,0.0,CD8_Tcell
532.663897299459,-206.58674131442945,0.0,CD8_Tcell
660.0334609200936,-179.74031061527285,0.0,CD8_Tcell
41.7030792207687,-11.420456863963977,0.0,CD8_Tcell
113.36886175743291,264.3229876521044,0.0,CD8_Tcell
268.8834662248737,173.56783181398987,0.0,CD8_Tcell
225.8093054002661,-119.12871028557379,0.0,CD8_Tcell
264.8198415094955,-129.88713060367058,0.0,CD8_Tcell
-434.00347667120974,127.45509299687433,0.0,CD8_Tcell
-790.7445462780847,-561.1588904032315,0.0,CD8_Tcell
-293.88938309489026,-182.59738351927263,0.0,epithelial_tumor
20.083081016232654,-226.99431164358407,0.0,epithelial_tumor
54.38754274428504,-131.35549371179536,0.0,epithelial_tumor
-67.7379601896663,-65.5820975916165,0.0,epithelial_tumor
-71.06511821498236,-91.83635161712846,0.0,epithelial_tumor
-55.68288841191202,-55.676359451880444,0.0,epithelial_tumor
-36.82333450310534,-59.09818739747493,0.0,epithelial_tumor
-90.09311929226078,-72.67907713151476,0.0,epithelial_tumor
-0.9075254425411003,-127.91995495017579,0.0,epithelial_tumor
21.65525458863476,-135.3342419469359,0.0,epithelial_tumor
25.549126343537637,-110.04235662811857,0.0,epithelial_tumor
44.61107801291109,-96.65668279863871,0.0,epithelial_tumor
-91.40413446393154,-183.17780806491123,0.0,epithelial_tumor
-64.52048869265741,-213.41995086958923,0.0,epithelial_tumor
-45.722307008022426,-82.15912707805887,0.0,epithelial_tumor
-34.2065273277783,-104.7251715892304,0.0,epithelial_tumor
-119.06603226938489,142.2157658062041,0.0,epithelial_tumor
-141.37157127584044,141.1071483951,0.0,epithelial_tumor
-156.44041099803314,138.79720234063223,0.0,epithelial_tumor
-171.7704091209572,143.05800164856237,0.0,epithelial_tumor
-124.68746684512496,-200.03950020809725,0.0,epithelial_tumor
